361.47	99.996
361.39	99.996
361.31	99.996
361.24	99.996
361.17	99.996
361.11	99.996
361.04	99.996
360.98	99.996
360.93	99.996
360.87	99.996
360.82	99.996
360.77	99.996
360.73	99.996
360.68	99.996
360.64	99.996
360.6	99.996
360.56	99.996
360.52	99.996
360.49	99.996
360.46	99.996
360.42	99.996
360.39	99.996
360.37	99.996
360.34	99.996
360.31	99.996
360.29	99.996
360.26	99.996
360.24	99.996
360.22	99.996
360.2	99.996
360.18	99.996
360.16	99.996
360.14	99.996
360.13	99.996
360.11	99.996
360.09	99.996
360.08	99.996
360.07	99.996
360.05	99.996
360.04	99.996
360.03	99.996
360.02	99.996
360.01	99.996
360	99.996
359.99	99.996
359.98	99.996
359.97	99.996
359.96	99.996
359.95	99.996
359.94	99.996
359.94	99.996
359.93	99.996
359.92	99.996
359.92	99.996
359.91	99.996
359.91	99.996
359.9	99.996
359.9	99.996
359.89	99.996
359.89	99.996
359.89	99.996
359.88	99.996
359.88	99.996
359.88	99.996
359.87	99.996
359.87	99.996
359.87	99.996
359.87	99.996
359.86	99.996
359.86	99.996
359.86	99.996
359.86	99.996
359.86	99.996
359.86	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.85	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
359.84	99.996
